NAME,DATE
"CFFC - Chosen Few Fighting Championships 5","May / 23 / 2015"
"M-1 Challenge 95 - Battle in the Mountains 7","Jul / 21 / 2018"
"M-1 Challenge 81 - Battle in the Mountains 6","Jul / 22 / 2017"
"M-1 Challenge 76 - Nevzorov vs. Evloev","Apr / 22 / 2017"
"M-1 Challenge 73 - Battle of Narts","Dec / 09 / 2016"
"M-1 Global - Road to M-1: Battle in Nazran 3","May / 07 / 2016"
"M-1 Global - Road to M-1: Battle in Nazran","Dec / 12 / 2015"
"Kunlun Fight - Kunlun Fight MMA 12","Jun / 01 / 2017"
"International Pro Fighting Championship - YunFeng Showdown 2017","May / 25 / 2017"
"Kunlun Fight - Cage Series 6","Oct / 21 / 2016"
"SF - Superstar Fight 3","May / 21 / 2016"
"Cage Fighting - Dagestan","Apr / 02 / 2016"
"BFFC - Bullets Fly Fighting Championship 3","Jan / 16 / 2016"
"W.I.N. FC - W.I.N. Fighting Championship","Jul / 18 / 2015"
"CKF World Federation - Zhong Wu Ultimate Fighting","Apr / 18 / 2015"
"Beirut Elite Fighting Championship - First Blood","Dec / 15 / 2012"
"TFC 4 - Top of the Forbidden City 4","Aug / 19 / 2011"
"TFC 2 - Top of the Forbidden City 2","Jul / 22 / 2011"
"XCC 38 - Rumble in Royal Oak 5","Jan / 16 / 2010"
"KOTC - Strike Point","Oct / 10 / 2009"
"KOTC - Encore","Jun / 19 / 2009"
"KOTC - Insanity","Apr / 04 / 2009"
"KOTC - Anticipation","Nov / 26 / 2008"
"KOTC - Level One","Oct / 18 / 2008"
"KOTC - Settlement","Jun / 13 / 2008"
"MFL - Michigan Fight League","Feb / 15 / 2008"
"KOTC - Bad Boys","Nov / 21 / 2007"
"KOTC - Explosion","Jun / 15 / 2007"
"KOTC - Mass Destruction","Jan / 26 / 2007"
"KOTC - Meltdown","Oct / 07 / 2006"
"Shooto - Battle of the Belts","May / 19 / 2006"
"Shooto - Battle at the Ballpark 2","Oct / 22 / 2005"
"BAMMA 23 - Night of Champions","Nov / 14 / 2015"
"CWFC 73 - Cage Warriors Fighting Championship 73","Nov / 01 / 2014"
"Fight UK MMA - Fight UK 9","Apr / 20 / 2013"
"Fight UK MMA - Fight UK 8","Nov / 17 / 2012"
"CC - Cage Conflict 14","Aug / 28 / 2012"
"Tear Up 7 - Murch vs. Paul","Nov / 19 / 2011"
"KnuckleUp MMA - The New Breed 7","Jul / 16 / 2011"
"KnuckleUp MMA - The New Breed 5","Mar / 05 / 2011"
"KnuckleUp MMA - The New Breed 4","Nov / 27 / 2010"
"UI 2 - All or Nothing","Aug / 29 / 2010"
"Tear Up 3 - No Retreat","Jul / 03 / 2010"
"Tear Up 2 - The Return","Apr / 17 / 2010"
"Urban Fight Night 9 - Fight of the Nations","Dec / 03 / 2016"
"UFN 5 - Urban Fight Night 5","Dec / 12 / 2015"
"JNI Promotions - The Century","Aug / 28 / 2015"
"UFN 2 - Urban Fight Night 2","Apr / 04 / 2015"
"CFFC 72 - Brady vs. Abdul-Hakim","Feb / 16 / 2019"
"Deep - 78 Impact","Mar / 18 / 2017"
"Deep - Cage Impact 2016 in Osaka","Oct / 09 / 2016"
"Deep - 77 Impact / Jewels 13","Aug / 27 / 2016"
"Deep - Nagoya Impact: Kobudo Fight 17","Jun / 12 / 2016"
"Deep - Cage Impact 2016","Apr / 23 / 2016"
"Deep - 74 Impact","Dec / 20 / 2015"
"Deep - 72 Impact","May / 16 / 2015"
"Deep - Nagoya Impact: Kobudo Fight 16","Mar / 08 / 2015"
"Deep - Future King Tournament 2014","Feb / 01 / 2015"
"Deep - Amateur Deep 20: Kobudo Fight","Mar / 02 / 2014"
"Deep - Nagoya Impact 2014","Feb / 09 / 2014"
"Superior FC 17 - Superior Fighting Championship 17","May / 20 / 2017"
"WLMMA - We Love MMA 24","Oct / 15 / 2016"
"Ravage - Ravage Series 2","Feb / 20 / 2016"
"WLMMA - We Love MMA 16","Oct / 10 / 2015"
"WLMMA - We Love MMA 13","Mar / 14 / 2015"
"WLMMA - We Love MMA 9","Sep / 27 / 2014"
"AFC - Anatolia Fighting Championship","Feb / 23 / 2014"
"WLMMA - We Love MMA 4","Dec / 15 / 2012"
"WEC 21 - Tapout","Jun / 15 / 2006"
"Pancrase - 2005 Neo-Blood Tournament Finals","Aug / 27 / 2005"
"UFC - The Ultimate Fighter Season 5 Opening Round, Day 3","Feb / 02 / 2007"
"CWFC 86 - Cage Warriors Fighting Championship 86","Sep / 16 / 2017"
"Bellator 158 - Daley vs. Lima","Jul / 16 / 2016"
"PFN - Phoenix Fight Night 27","Sep / 12 / 2015"
"UCMMA 39 - Ultimate Challenge MMA 39","May / 03 / 2014"
"UCMMA 38 - Ultimate Challenge MMA 38","Feb / 01 / 2014"
"Fusion Fighting Championship - Reality Check","Feb / 09 / 2013"
"Fusion Fighting Championship - Breakthrough","Feb / 18 / 2012"
"Fusion Fighting Championship - Unfinished Business","Sep / 08 / 2012"
"Fusion Fighting Championship - Unstoppable","May / 12 / 2012"
"Fusion Fighting Championship - The Uprising","Jun / 25 / 2011"
"Professional Fighters League - PFL 8: 2018 Season PFL Playoffs 1","Oct / 05 / 2018"
"Professional Fighters League - PFL 4: 2018 Regular Season","Jul / 19 / 2018"
"Professional Fighters League - PFL 1: 2018 Regular Season","Jun / 07 / 2018"
"Pancrase - 285","Mar / 12 / 2017"
"Smash - Smash Fight 4","Oct / 28 / 2016"
"Pancrase - 278","Jun / 12 / 2016"
"AFC - Aspera Fighting Championship 34","Apr / 16 / 2016"
"Arena Tour 2 - Malegarie vs. Guerra","Mar / 22 / 2014"
"Arena Tour 1 - Martino vs. Minu","Dec / 07 / 2013"
"SJSF - Sao Jose Super Fight 3","Apr / 13 / 2013"
"TC - Tavares Combat 5","Feb / 16 / 2013"
"TC - Tavares Combat 4","Feb / 03 / 2013"
"IMMAF - Imbituba MMA Fight 2012","Jun / 23 / 2012"
"Insano Empalux - Grand Prix","Mar / 02 / 2012"
"BFC - Bellator Fighting Championships 47","Jul / 23 / 2011"
"BFC - Bellator Fighting Championships 37","Mar / 19 / 2011"
"CFC - Colizeu Fight Championship","Nov / 20 / 2010"
"MF - Memorial Fight Qualifying","Jun / 04 / 2010"
"TCC 2 - Top Combat Championship 2","Mar / 05 / 2010"
"Nitrix - Show Fight 4","Feb / 06 / 2010"
"JFC - Jaragua Fight Combat","Dec / 04 / 2009"
"Nitrix - Show Fight 3","Nov / 14 / 2009"
"VIP - Stage 4","Oct / 24 / 2009"
"JF - Jungle Fight 15","Sep / 19 / 2009"
"WC - Warrior's Challenge 3","Oct / 11 / 2008"
"FF - Floripa Fight 4","Mar / 29 / 2008"
"Full Fight - Open Vale Tudo","Aug / 11 / 2007"
"UFC - The Ultimate Fighter Brazil Season 4 Semifinals, Day 2","Mar / 07 / 2015"
"UFC - The Ultimate Fighter Brazil Season 4 Quarterfinals, Day 2","Feb / 11 / 2015"
"KOTC - Social Disorder","Oct / 08 / 2016"
"KOTC - Will Power","Aug / 13 / 2016"
"KOTC - Frozen War","Feb / 20 / 2016"
"KOTC - Evolution","Nov / 20 / 2015"
"UFC - The Ultimate Fighter Season 26 Semifinals","Aug / 18 / 2017"
"KOTC - Future Legends 23","May / 24 / 2014"
"KOTC - Arsenal","Sep / 14 / 2013"
"KOTC - Attrition","Jun / 15 / 2013"
"Dream - Dream 14","May / 29 / 2010"
"EliteXC - The Return of the King","Jun / 14 / 2008"
"EliteXC - Uprising","Sep / 15 / 2007"
"ICFO 1 - Stockton","May / 13 / 2006"
"UFC 57 - Liddell vs. Couture 3","Feb / 04 / 2006"
"UFC 49 - Unfinished Business","Aug / 21 / 2004"
"IFC WC 18 - Big Valley Brawl","Jul / 19 / 2003"
"Shooto - Year End Show 2002","Dec / 14 / 2002"
"Warriors Quest 8 - Young Guns","Oct / 24 / 2002"
"UA 4 - King of the Mountain","Sep / 28 / 2002"
"IFC WC 17 - Warriors Challenge 17","Jul / 12 / 2002"
"IFC WC 15 - Warriors Challenge 15","Aug / 31 / 2001"
"RFC - Respect Fighting Championship 10","Sep / 28 / 2013"
"DFC 2 - Defenders FC 2","Jul / 20 / 2013"
"RFC - Respect Fighting Championship 4","Sep / 11 / 2010"
"OC - Cage Fight Night 7","Apr / 17 / 2010"
"FFA - German Championships 2010","Mar / 06 / 2010"
"FFA - West German Championships 2009","Aug / 08 / 2009"
"MMA Berlin - Tournament 3","Feb / 24 / 2007"
"RXF 31 - Cluj-Napoca","Oct / 01 / 2018"
"RXF 28 - VIP Special Edition","Oct / 30 / 2017"
"Superior FC 18 - Superior Fighting Championship 18","Sep / 16 / 2017"
"RXF 27 - Next Fighter","Jul / 29 / 2017"
"RXF 25 - MMA All Stars 3","Dec / 19 / 2016"
"RXF 24 - Brasov","Oct / 10 / 2016"
"EC 128 - Extreme Challenge 128","May / 30 / 2009"
"EB - Beatdown at 4 Bears 3","Oct / 11 / 2008"
"Brutaal - Fight Night","Sep / 05 / 2008"
"Brutaal - Fight Night","May / 02 / 2008"
"XFO 22 - Rising Star","Feb / 23 / 2008"
"CFX 7 - Brutal","Nov / 29 / 2007"
"EFX - Myth in Maplewood","Aug / 02 / 2007"
"X-1 - Extreme Fighting 2","Mar / 17 / 2007"
"EFX - Fury","Dec / 07 / 2006"
"EFX - EFX","Sep / 06 / 2006"
"EFX - EFX","Aug / 02 / 2006"
"EFX - Fury","Jul / 24 / 2006"
"TCT - Twin Cities Throwdown","Apr / 08 / 2006"
"EFX - Fury","Feb / 01 / 2006"
"EFX - EFX","Dec / 05 / 2005"
"XKK - Lamar","Oct / 10 / 2005"
"UCS - Throwdown at the T-Bar","Jul / 30 / 2005"
"FNG - Fight Nights Global 77","Oct / 13 / 2017"
"Donbass Association of Combat Sports - United Donbass","Aug / 26 / 2017"
"FNG - Fight Nights Global 68","Jun / 02 / 2017"
"GFC 2 - Gladiators Fighting Championship","Jan / 19 / 2013"
"OC - Oplot Challenge 22","Dec / 29 / 2012"
"GFC 1 - Gladiators Fighting Championship","Dec / 22 / 2012"
"WH - Igor Vovchanchyn Cup 2","Nov / 09 / 2012"
"OC - Oplot Challenge 7","Oct / 20 / 2012"
"ECSF - Kolomyi Cup","Oct / 13 / 2012"
"ECSF - MMA Lion Cup","Oct / 02 / 2012"
"OC - Oplot Challenge 4","Sep / 15 / 2012"
"ECSF - MMA Ukraine Cup 7","Sep / 14 / 2012"
"ECSF - MMA Ukraine Cup 6","Aug / 26 / 2012"
"ECSF - MMA Ukraine Cup 5","Aug / 18 / 2012"
"BBF - Big Boys Fights","Aug / 16 / 2012"
"ECSF - Cup Of West Ukraine 2012","Aug / 10 / 2012"
"RFP - West Fight 4","Jul / 27 / 2012"
"LK - Liga Kavkaz 2012","Jul / 03 / 2012"
"Fight Time Promotions - Fight Time 32","Aug / 12 / 2016"
"Fight Time Promotions - Fight Time 30","Apr / 22 / 2016"
"Fight Time Promotions - Fight Time 26","Jul / 17 / 2015"
"Fight Time 23 - Mayhem In Miami","Feb / 06 / 2015"
"Fight Time 21 - Soares vs. Barroso","Nov / 07 / 2014"
"Fight Time Promotions - Fight Time 20","Aug / 29 / 2014"
"Fight Time 19 - Battle of the Brave","May / 30 / 2014"
"PFL - Premier Fight League 10","Jun / 15 / 2013"
"WBFN - Wild Bill's Fight Night 51","Dec / 15 / 2012"
"The Cage Inc. - Battle at the Border 11","Nov / 24 / 2012"
"The Cage Inc. - Battle at the Border 10","Jul / 30 / 2011"
"Crowbar MMA - Spring Brawl 2","Apr / 29 / 2011"
"HOOKnSHOOT - GFight Summit 2010","Mar / 20 / 2010"
"LFA 51 - Gibson vs. Erak","Sep / 28 / 2018"
"TPF 34 - Tachi Palace Fights 34","Mar / 29 / 2018"
"URCC 32 - Fury: Battle of the Islands","Sep / 30 / 2017"
"GKO 10 - Global Knockout 10","Aug / 05 / 2017"
"CFC 4 - Conquer Fighting Championships 4","Jun / 24 / 2017"
"DH - Dragon House 24","Nov / 12 / 2016"
"DH - Dragon House 23","Aug / 20 / 2016"
"559 Fights - 559 Fights 39","Oct / 11 / 2015"
"Gallus FC - Gallus Fighting Championships 3","Feb / 16 / 2014"
"559 Fights - 559 Fights 4","Aug / 18 / 2012"
"EOTT - Eye of the Tiger","Jun / 11 / 2011"
"W-1 MMA 6 - New Ground","Oct / 23 / 2010"
"W-1 MMA 4 - Bad Blood","Mar / 20 / 2010"
"XMMA 3 - Ring Extreme","Mar / 14 / 2008"
"XMMA 2 - Gold Rush","Nov / 24 / 2007"
"K-1 - Premium 2007 Dynamite!!","Dec / 31 / 2007"
"K-1 - Premium 2006 Dynamite!!","Dec / 31 / 2006"
"K-1 - Hero's 5","May / 03 / 2006"
"K-1 - Premium 2005 Dynamite!!","Dec / 31 / 2005"
"K-1 - Hero's 3","Sep / 07 / 2005"
"K-1 - Hero's 2","Jul / 06 / 2005"
"K-1 - World Max 2004","Oct / 13 / 2004"
"K-1 MAX - World Grand Prix 2004 Final","Jul / 07 / 2004"
"K-1 MAX - World Grand Prix 2004 Opening Round","Apr / 07 / 2004"
"Shooto - 9/5 in Korakuen Hall","Sep / 05 / 2003"
"SB 29 - SuperBrawl 29","May / 09 / 2003"
"Shooto - Treasure Hunt 10","Sep / 16 / 2002"
"Shooto - Treasure Hunt 6","May / 05 / 2002"
"Shogun 1 - Shogun 1","Dec / 15 / 2001"
"Shooto - To The Top 8","Sep / 02 / 2001"
"Shooto - To The Top 6","Jul / 06 / 2001"
"PFC - Olson vs. Alfonso","Feb / 29 / 2008"
"WEC 14 - Vengeance","Mar / 17 / 2005"
"WEC 13 - Heavyweight Explosion","Jan / 22 / 2005"
"WEC 11 - Evolution","Aug / 20 / 2004"
"WEC 7 - This Time It's Personal","Aug / 09 / 2003"
"DB 5 - DesertBrawl 5","Aug / 17 / 2002"
"ND - Nord Desant","May / 11 / 2013"
"BOS - Battle of Stars 1","Dec / 22 / 2012"
"CBC - Colosseum Battles Champions","Oct / 21 / 2012"
"OGC - Odessa Golden Cup","May / 09 / 2012"
"Governors Cup - Saint Petersburg","Apr / 28 / 2012"
"ProFC Grand Prix Global - Russia I","Oct / 01 / 2011"
"UF - Urkarakh Fights","Jul / 22 / 2011"
"ProFC - Russia Cup Stage 2","Nov / 28 / 2010"
"PBSC - Pancration Black Sea Cup","Jul / 09 / 2010"
"ProFC - Fight Night 2","Jan / 30 / 2010"
"CWFC 85 - Cage Warriors Fighting Championship 85","Jun / 24 / 2017"
"Spartan Fight 7 - Browarski vs. Siwy","Apr / 01 / 2017"
"Spartan Fight 6 - Piechota vs. Sokolis","Dec / 17 / 2016"
"Pro MMA Challenge - Just Fight!","Jun / 27 / 2014"
"NC - No Contest","Nov / 09 / 2013"
"Battle in the Cage - Young Blood","Nov / 09 / 2012"
"Ring XF 3 - Double Battle","Mar / 05 / 2011"
"Brave 14 - Morocco","Aug / 18 / 2018"
"Brave Combat Federation - Brave 9: The Kingdom of Champions","Nov / 17 / 2017"
"Brave Combat Federation - Brave 2: Dynasty","Dec / 02 / 2016"
"Tempel Fight School - Mix Fight Gala 18","Jun / 05 / 2015"
"Fair FC 2 - Fair Fighting Championship 2","Nov / 01 / 2014"
"SFC - Showdown Fight Night","Jun / 07 / 2014"
"EFC 5 - Summer Rumble","Jul / 24 / 2010"
"Washington Combat - Battle of the Legends","May / 15 / 2010"
"GTOCF - GTO Cage Fights","Feb / 20 / 2010"
"Vendetta Fighting Championship - A Night of Vengeance","Sep / 05 / 2009"
"XFC 8 - Regional Conflict","Apr / 25 / 2009"
"XFC 7 - School of Hard Knox","Feb / 20 / 2009"
"SF 2 - Shark Fights 2","Dec / 13 / 2008"
"VFC 1 - Vengeance Fighting Championship 1","Sep / 27 / 2008"
"KOTC - Reckless","May / 17 / 2008"
"CC 14 - Salaverry vs. Opie","Jul / 21 / 2012"
"CC 13 - Lister vs. Moore","Apr / 28 / 2012"
"CFC - Chaos Fighting Championships 9","Sep / 03 / 2011"
"K.O. - The Fight Before Christmas 3","Dec / 03 / 2010"
"CC 5 - McVeigh vs. Sitenkov","Jul / 24 / 2010"
"TNP - Redemption","May / 29 / 2010"
"PFC 2 - Pancrase Fighting Championship 2","Apr / 17 / 2010"
"BCP - Cage Wars 15","Apr / 06 / 2013"
"TPFP - Premier Fight Series 2","Sep / 22 / 2012"
"URC 32 - Ultimate Reno Combat 32","Apr / 13 / 2012"
"Superior Challenge 19 - Cirkus","May / 11 / 2019"
"Danish MMA Night - Vol. 1","Jun / 09 / 2018"
"Superior Challenge 10 - Helsingborg","May / 03 / 2014"
"Vision FC 5 - Finale","Dec / 01 / 2012"
"MMA Raju - MMA Raju 9","Apr / 14 / 2012"
"CWFC 37 - Right to Fight","May / 22 / 2010"
"WFC 9 - Restart","Dec / 20 / 2009"
"FNF 2 - Fight Night Freiburg 2","Oct / 10 / 2009"
"Shooto - Switzerland 6","Sep / 19 / 2009"
"La Onda - Fight Night Special 3","Aug / 23 / 2009"
"Hamburger Kafig - Second Strike","Mar / 01 / 2009"
"FNF - Fight Night Freiburg","Dec / 06 / 2008"
"GF 2 - Gorilla Fight 2","Apr / 05 / 2008"
"Shido - This is Shido 3","Jan / 27 / 2008"
"AFC - Amazon Forest Combat 2","Mar / 31 / 2012"
"Instinct MMA - Instinct Fighting 1","Oct / 07 / 2011"
"Ringside MMA 11 - Cote vs. Brown","Jun / 04 / 2011"
"TKO 29 - Repercussion","Jun / 01 / 2007"
"MFC 9 - No Excuses","Mar / 10 / 2006"
"TKO 19 - Rage","Jan / 29 / 2005"
"TKO 16 - Infernal","May / 22 / 2004"
"TKO 13 - Ultimate Rush","Sep / 06 / 2003"
"UCC PG 9 - UCC Proving Ground 9","Mar / 22 / 2003"
"UCC PG 8 - UCC Proving Ground 8","Nov / 03 / 2002"
"UFC - The Ultimate Fighter Season 4 Semifinals, Day 2","Jun / 27 / 2006"
"UFC - The Ultimate Fighter Season 4 Quarterfinals, Day 8","Jun / 20 / 2006"
"SCL - Chaos in the Cage: Pit of Fury","May / 18 / 2013"
"Xplode Fight Series - Revancha","Mar / 16 / 2013"
"ProElite 3 - Da Spyder vs. Minowaman","Jan / 21 / 2012"
"Animalistic MMA - Rise of the Alpha","Jun / 20 / 2015"
"FSC - FightStar Championship 5","Apr / 11 / 2015"
"First Fighting Championship - Resurgance","Sep / 13 / 2014"
"FCC 10 - Full Contact Contender 10","Jun / 21 / 2014"
"UXC - Underdog Xtreme Championships 2","Mar / 01 / 2014"
"First Fighting Championship 3 - Prepare For Glory","Aug / 24 / 2013"
"SFC - Supremacy Fight Challenge 8","Nov / 11 / 2012"
"MMATC - MMA Total Combat 50","Oct / 06 / 2012"
"TC 48 - Total Combat 48","Jul / 21 / 2012"
"CFFC 38 - Felder vs. Johnson","Aug / 09 / 2014"
"CFFC 33 - Felder vs. Stevens","Mar / 22 / 2014"
"CFFC 20 - Heckman vs. Martinez","Feb / 08 / 2013"
"XFE - Cage Wars 14","Mar / 03 / 2012"
"NBF - New Breed Fighters XXXlll","Oct / 08 / 2010"
"NBF - New Breed Fighters XXXI","Jul / 23 / 2010"
"RITC - Respect in the Cage","Jul / 30 / 2011"
"MMA Xplosion - International Team Challenge","Jan / 29 / 2011"
"JF - Jungle Fight 18","Mar / 20 / 2010"
"FF - Full Fight 1","Mar / 21 / 2009"
"R2F - Casino Fight Night 3","Nov / 10 / 2012"
"MMAA - MMA Attack","Nov / 05 / 2011"
"FFA - East German Championships 2008","Jul / 12 / 2008"
"OC 9 - Outsider Cup 9","Jun / 14 / 2008"
"FFC - Battle for the Belt","Oct / 15 / 2006"
"FFC - Heaven or Hell","Apr / 23 / 2006"
"UCS - Fighting Day 2","Nov / 19 / 2005"
"FFC - Free Fight Championship","Oct / 24 / 2004"
"ACB 57 - Yan vs. Magomedov","Apr / 15 / 2017"
"ACB 41 - Path to Triumph","Jul / 15 / 2016"
"ACB 32 - Battle of Lions","Mar / 26 / 2016"
"ACB 24 - Grand Prix Berkut 2015 Final","Oct / 24 / 2015"
"Professional Combat Sambo - Russia Cup","Jul / 05 / 2015"
"ACB 19 - Baltic Challenge","May / 30 / 2015"
"ACB 14 - Grand Prix 2015","Feb / 28 / 2015"
"Irkutsk Pankration Sports center - Baikal Storm 2013 Irkutsk VS Omsk","Mar / 29 / 2013"
"XFCI - XFC International 11","Sep / 19 / 2015"
"XFCI - XFC International 6","Sep / 27 / 2014"
"KTAF - KTA Fight 1","Dec / 14 / 2013"
"FK MMA - Favela Kombat 8","Sep / 28 / 2013"
"WOCS 47 - Watch Out Combat Show 47","Oct / 07 / 2017"
"Maraba Combat - 1.0","Jul / 18 / 2015"
"RF 12 - Real Fight 12","Dec / 13 / 2014"
"TUF 1 - Talento Uruara Fight","Jun / 07 / 2014"
"AFN MMA - Araguatins Fight Night MMA","Apr / 12 / 2014"
"Piaui Fight MMA - Gladiators 2","Feb / 08 / 2014"
"DEC - Demolidor Extreme Combat 3","Dec / 14 / 2013"
"HFN - Hipnose Fight Night 3","Sep / 07 / 2017"
"FLC 5 - CUFA Fight Festival 5","May / 25 / 2017"
"FLC 4 - CUFA Fight Festival 4","Dec / 16 / 2016"
"XFMMA - XForce MMA 4","Sep / 17 / 2016"
"HFN - Hipnose Fight Night 2","Aug / 13 / 2016"
"YC - Your Chance 1","Jun / 11 / 2016"
"FTF 13 - Face To Face 13 - Batista vs. Teixeira","Mar / 12 / 2016"
"X-1 - Jara vs. Vitale","Sep / 26 / 2014"
"Destiny MMA - Proving Grounds 2","Aug / 24 / 2013"
"808 - Battleground","May / 28 / 2011"
"Las Vegas MMA - Tropical Storm","Apr / 29 / 2011"
"Galaxy MMA - Bad Blood","Aug / 06 / 2010"
"Fury FC 6 - High Voltage","Jul / 12 / 2008"
"Pancrase - Shining 5","Jun / 01 / 2008"
"Fury FC 4 - High Voltage","Aug / 04 / 2007"
"Juiz de Fora - Fight 4","Apr / 14 / 2007"
"Shooto - Brazil 2","Mar / 24 / 2007"
"Arena - BH Combat","Jun / 04 / 2005"
"Juiz de Fora - Fight 2","Apr / 16 / 2005"
"Arena BH - Arena Belo Horizonte","Oct / 09 / 2004"
"Juiz de Fora - Fight 1","Sep / 25 / 2004"
"Titan FC 51 - Nazarov vs. Brown","Dec / 21 / 2018"
"Road FC 45 - Road Fighting Championship 45","Dec / 23 / 2017"
"Road FC 39 - Road Fighting Championship 39","Jun / 10 / 2017"
"Primal FC - Dark Moon Rising","Mar / 24 / 2017"
"MMA Kyrgyzstan - Boroda MMA","Oct / 10 / 2016"
"Moosin - God of Martial Arts","May / 21 / 2010"
"SWC 2 - Battleground","Nov / 28 / 2008"
"MTL - Mo Team League 1","Aug / 11 / 2007"
"WF - Wild Fight 1","Oct / 01 / 2005"
"CN 12 - Champions Night 12","May / 06 / 2005"
"M-1 Challenge 63 - Puetz vs. Nemkov 2","Dec / 04 / 2015"
"M-1 Challenge 29 - Samoilov vs. Miranda","Nov / 19 / 2011"
"ProFC - Union Nation Cup 13","Feb / 13 / 2011"
"ProFC - Union Nation Cup 12","Jan / 22 / 2011"
"ProFC - Union Nation Cup 11","Dec / 25 / 2010"
"ProFC - Union Nation Cup 9","Oct / 22 / 2010"
"WG - Warrior Glory","Jul / 17 / 2010"
"GB - Global Battle","Oct / 24 / 2009"
"Wreck MMA - 2.0","Mar / 28 / 2013"
"UFC - The Ultimate Fighter Season 20 Opening Round, Day 1","Jul / 08 / 2014"
"XCC 64.5 - Battle at the Border 11","Nov / 13 / 2010"
"IFL - Prepare For Impact","May / 08 / 2010"
"IFL - Malice at the Palace","Jan / 30 / 2010"
"IFL - Righteous Rumble","Nov / 14 / 2009"
"Xtreme Caged Combat / Xtreme Fight Events - XCC: Vengeance / XFE 31","Dec / 07 / 2013"
"Dead Serious MMA - Dead Serious 7","Jun / 08 / 2013"
"ROC - Amateur 15","Feb / 23 / 2013"
"ROC - Amateur 14","Dec / 08 / 2012"
"LITC 11 - Locked in the Cage 11","Oct / 06 / 2012"
"Cage Titans FC - Cage Titans 42","Jan / 26 / 2019"
"Cage Titans FC - Cage Titans 41","Nov / 03 / 2018"
"Cage Titans FC - Cage Titans 40","Aug / 18 / 2018"
"Cage Titans FC - Cage Titans 39","Jun / 30 / 2018"
"PFC 2 - Fast and Furious","Mar / 22 / 2007"
"K-1 - Hero's 7","Oct / 09 / 2006"
"K-1 - Hero's 6","Aug / 05 / 2006"
"UAGF - Kaos on the Kampus","May / 20 / 2006"
"MARS - MARS","Feb / 04 / 2006"
"GCM - D.O.G. 4","Dec / 11 / 2005"
"K-1 Brazil - Next Generation","Oct / 30 / 2004"
"JF - Jungle Fight 2","May / 15 / 2004"
"TNT - Vale Tudo 2","Apr / 17 / 2004"
"KVT - Kallifas Vale Tudo","Sep / 14 / 2002"
"WFC - Webfight Combat 2","Jul / 07 / 2013"
"IHC 12 - Resurrection","Nov / 08 / 2008"
"AFL - Eruption","Mar / 07 / 2008"
"ISCF - Head-On Collision","Jun / 01 / 2007"
"ISCF - Battle of Rome 2","Apr / 21 / 2007"
"XFO 13 - Operation Beatdown","Nov / 11 / 2006"
"FT 4 - Full Throttle 4","Sep / 09 / 2005"
"ISCF - Compound Fracture 2","Feb / 04 / 2005"
"ISCF - Compound Fracture","Oct / 15 / 2004"
"ISCF - Anarchy in August 2","Aug / 07 / 2004"
"ISCF - Friday Night Fight","Jan / 23 / 2004"
"ISCF - Friday Night Fights","Aug / 22 / 2003"
"LFA 50 - Allen vs. Hiley","Sep / 21 / 2018"
"Shooto Brazil - Shooto Brazil 78","Nov / 26 / 2017"
"DC Fighters - DC Pro MMA","Aug / 26 / 2017"
"Full Fight 1 - Full Fight Championship 1","Jun / 11 / 2017"
"NCE 13 - New Corpore Extreme 13","May / 13 / 2017"
"NCE 11 - New Corpore Extreme 11","Mar / 18 / 2017"
"NCE 10 - New Corpore Extreme 10","Feb / 04 / 2017"
"NCE 9 - New Corpore Extreme 9","Dec / 10 / 2016"
"RMBB / TB - A Champion's Quest","Jun / 22 / 2012"
"MFP - Vengeance","Mar / 03 / 2012"
"UFC - The Ultimate Fighter Season 18 Semifinals, Day 1","Jul / 01 / 2013"
"UFC - The Ultimate Fighter Season 18 Quarterfinals, Day 5","Jun / 17 / 2013"
"RMBB - Extreme MMA","Aug / 12 / 2011"
"URC 13 - Brute Force","Jun / 11 / 2010"
"RMBB - Caged Madness","Jan / 16 / 2010"
"NMEF / RMBB - Annihilation 20: Clash of the Titans 5","Oct / 24 / 2009"
"Kickdown 67 - Blast","Jun / 20 / 2009"
"Kickdown 62 - Extreme","Apr / 05 / 2009"
"Kickdown 60 - Supremacy","Feb / 21 / 2009"
